country,formatted_address,geometry,icon,id,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total
France,"150 Avenue Gabriel Péri, 38400 Saint-Martin-d'Hères, France","{'location': {'lat': 45.1810902, 'lng': 5.7756862}, 'viewport': {'northeast': {'lat': 45.18341324999999, 'lng': 5.777574650000002}, 'southwest': {'lat': 45.17929345, 'lng': 5.774784449999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,bc231784050d746da2ab259bac43d46e270c8b7a,IKEA Grenoble Saint Martin d'Hères,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100348917578907725628/photos"">Μήτσος Ν.</a>'], 'width': 5312, 'photo_reference': 'CmRaAAAA6-Jr3liu10_G2d7Qxy-SnK7gNOPTmCVo-A7FXYW_fOIaTQLHESUurckHvJJQFnVvDFzf6T-6tp_mdbbY07RSAXVP8_ku7en2L-Y_i7l1Db_5tL6kh-q7HNw_WIWYl-2fEhD2Br0kt14kKA8AKV0eN4MyGhSZIpMW4GLEsSdcrQPT8pFPFiIUYw'}]",ChIJcwZmt3L1ikcR39zCHHCw9fk,"{'compound_code': ""5QJG+C7 Saint-Martin-d'Hères, France"", 'global_code': '8FQ75QJG+C7'}",,4.0,ChIJcwZmt3L1ikcR39zCHHCw9fk,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']",4689
France,"Zone Odysseum, 1 Place de Troie, 34900 Montpellier, France","{'location': {'lat': 43.6042289, 'lng': 3.924415199999999}, 'viewport': {'northeast': {'lat': 43.60611240000001, 'lng': 3.92720825}, 'southwest': {'lat': 43.60192639999998, 'lng': 3.922418449999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,006ac9ace564aba54f83e6f4f3e96a691cf52ea2,IKEA Montpellier,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105105125124191596113/photos"">Annick Jouanin</a>'], 'width': 3120, 'photo_reference': 'CmRaAAAAlZegu8asJp1krr32ATCemK4WXIU7fgWSPzgFgnYtEVhBuSzz0331GN55EsKBKJw9S6tSjVPsvNznFbH2bbZ3Esxl2llUXtbcMbTUjyg8Gb9hOFcxVrAognZjNhh2vi3mEhAgwVvWz8HyVDafSwxGtsdFGhRvZ9E9C5KeOaD8c946XSJA4bgOog'}]",ChIJ59192HulthIR1G2dmRzt6Lo,"{'compound_code': 'JW3F+MQ Montpellier, France', 'global_code': '8FM5JW3F+MQ'}",,4.0,ChIJ59192HulthIR1G2dmRzt6Lo,"['home_goods_store', 'furniture_store', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",5473
France,"Rue du Trou aux Serpents, 57140 La Maxe, France","{'location': {'lat': 49.150092, 'lng': 6.18791}, 'viewport': {'northeast': {'lat': 49.15172207989273, 'lng': 6.189274379892721}, 'southwest': {'lat': 49.14902242010729, 'lng': 6.186574720107277}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ba19069de6b83acc6ae7133b1057f496c1415777,IKEA Metz,{'open_now': True},"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103046044186979186088/photos"">Marc Stephane Mamiah</a>'], 'width': 2976, 'photo_reference': 'CmRaAAAAmWXhctBRx9zn3yhTrD1pEvzF8w3C_yKw1gWVH6aMMk8wkmtQsujOKf6s2fsWwY9R3dajNtL3ktNb4y17VczFA8EAjUYVKT7tIa6oAwpLb77HAZPVhxX53YZicnUOZsiqEhCjSWlKmEl_A024hRfJ3glbGhTv1tfsxUH_x_GnPmZDo81frE5Ajw'}]",ChIJWd8pNrbelEcRPgPxiqS8TMQ,"{'compound_code': '552Q+25 La Maxe, France', 'global_code': '8FX8552Q+25'}",,4.1,ChIJWd8pNrbelEcRPgPxiqS8TMQ,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']",5077
France,"Centre Commercial Roques-sur-Garonne, 9 Allée de Fraixinet, 31120 Roques, France","{'location': {'lat': 43.5170451, 'lng': 1.3766614}, 'viewport': {'northeast': {'lat': 43.51800437989272, 'lng': 1.377738079892722}, 'southwest': {'lat': 43.51530472010727, 'lng': 1.375038420107278}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,fada2605025e4e35975ac0e4c4ff88f75d965005,IKEA Toulouse Roques sur Garonne,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104179811655160905583/photos"">Murad Magomedov</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAArH4XlCWQxbrPOw6UmGb_Z1dbVnWPEU2jdMlRGG5EPq2zJgW0cB2o2mT90jRQNWwlpLnRHP_6v7mji96s9UP1iU9AOHKirLHJhiwIlSSDz5pmtUngqn92eGHwW5C8WbXXEhBCPX-E9GRFhIXwdDoQ1j9qGhTmbWnO3twLHLl7HifGiLL90FzChA'}]",ChIJPRllCCq4rhIRX9NWb5QtXZM,"{'compound_code': 'G98G+RM Roques, France', 'global_code': '8FM3G98G+RM'}",,4.1,ChIJPRllCCq4rhIRX9NWb5QtXZM,"['home_goods_store', 'furniture_store', 'store', 'general_contractor', 'point_of_interest', 'establishment']",5903
France,"Boulevard André Boulloche, 69800 Saint-Priest, France","{'location': {'lat': 45.7211302, 'lng': 4.9303186}, 'viewport': {'northeast': {'lat': 45.72234637989272, 'lng': 4.931472129892723}, 'southwest': {'lat': 45.71964672010728, 'lng': 4.928772470107279}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,1b90ec4a69088146adec4ca1b4c67b70483c903c,IKEA Lyon,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100934490800069266093/photos"">Kas Kouzao</a>'], 'width': 5312, 'photo_reference': 'CmRaAAAA_eJfaVuXyEIcOqNOrplac4UtLDOmJfq4r1_GUqdBZgufnVugMpK13zHbAjbqZX8Sd4yDC3HG6MLl7EZ-0Vx-tHj8f9lC0_NB_uQ1q5kugeX15FyLc3qbSv_AZHe_SgD8EhA7qiEE_ldxvFUcEKJOlTU0GhQhZo3aTt5iYvgYgMd4EU1sCneU3A'}]",ChIJ4aFtSBfE9EcRSbnst97FMdg,"{'compound_code': 'PWCJ+F4 Saint-Priest, France', 'global_code': '8FQ6PWCJ+F4'}",,3.8,ChIJ4aFtSBfE9EcRSbnst97FMdg,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']",6711
France,"Boulevard Salvador Allende, 44800 Saint-Herblain, France","{'location': {'lat': 47.2221997, 'lng': -1.6314901}, 'viewport': {'northeast': {'lat': 47.22371902989271, 'lng': -1.629829570107278}, 'southwest': {'lat': 47.22101937010727, 'lng': -1.632529229892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,054efda164f9df0af97d375a43b01f002f7c7746,IKEA,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100563884041113936291/photos"">to zèquinho</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAALba6C5zWrH0s5AbrjlS7s0n6g6qJekRDXwb0gtiqEz9njDBR57U0QTaoi6VllqFhSo4cc77mw3yWHBkMwMsoH-c7IgnkW9Gm0y7jXhmPXHFtHInahtO2g0csBef-hwwWEhBvPmU4RpyPoychVKHyNrYJGhQn9Fda659zpt_MW6lTATNfRIM24A'}]",ChIJi3sQTM_sBUgRvVW2-2NTGBU,"{'compound_code': '69C9+VC Saint-Herblain, France', 'global_code': '8CVW69C9+VC'}",,4.1,ChIJi3sQTM_sBUgRvVW2-2NTGBU,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",4772
France,"26 Place de l'Abattoir, 67037 Strasbourg, France","{'location': {'lat': 48.60030099999999, 'lng': 7.730598499999999}, 'viewport': {'northeast': {'lat': 48.60151097989272, 'lng': 7.732384379892722}, 'southwest': {'lat': 48.59881132010727, 'lng': 7.729684720107278}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,7c1149af2622f194397f099faf9e7c32c65ba869,IKEA,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105308372572603001805/photos"">Pascal Nowak</a>'], 'width': 3024, 'photo_reference': 'CmRaAAAAII4j2Ml2pNupXHoxyHLvQSoTZVy6uCRhIbgrJHwRIQZyLTArpsTkf72Wh-fbfU0diwEw4K96qIgG-WE19kFMSejMw9aGZiHo2zv_EFpPZm9t0fhYZzWnO3HRh6lBHBIjEhA5LQ-7Zudv_MlZh-ZyP9w-GhRfv48dBYZWW84-TtEdWDm8Pv1GFg'}]",ChIJFXdnCz7IlkcRprmeZFYnfrI,"{'compound_code': 'JP2J+46 Strasbourg, France', 'global_code': '8FW9JP2J+46'}",,4.0,ChIJFXdnCz7IlkcRprmeZFYnfrI,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']",5354
France,"ZAC Parc des Collines Place du Renne, 68790 Morschwiller-le-Bas, France","{'location': {'lat': 47.731957, 'lng': 7.282804}, 'viewport': {'northeast': {'lat': 47.73310127989273, 'lng': 7.284263679892723}, 'southwest': {'lat': 47.73040162010729, 'lng': 7.281564020107279}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ab8ac227bc29a1b68c531ac12e45509e08a02952,IKEA Mulhouse,{'open_now': True},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109019806158899194375/photos"">Vincent Peltier</a>'], 'width': 3840, 'photo_reference': 'CmRaAAAA8KmCTMsaiaxOX5SEDCD34FGHRxFOHjxIUR93kMFJJrI5v2o3iP3brbGQHXdatNX4jAdOux4nDZjmuD98BO0kLSN-LgzNPkFpLaEuU-lPGi0wIBDC1Y33vgSXa2OD18F7EhAJQ76OL5bO7-4V3LSo-wLiGhQKRhSeG2ATEB0zTUxL2CcJLdU7vg'}]",ChIJd9gvddaEkUcR6cgLr3GIZFc,"{'compound_code': 'P7JM+Q4 Morschwiller-le-Bas, France', 'global_code': '8FV9P7JM+Q4'}",,4.1,ChIJd9gvddaEkUcR6cgLr3GIZFc,"['home_goods_store', 'furniture_store', 'grocery_or_supermarket', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",4362
France,"ZAC du Parc de Limère, Avenue de Sologne, 45160 Ardon, France","{'location': {'lat': 47.8280724, 'lng': 1.9191436}, 'viewport': {'northeast': {'lat': 47.82947817989272, 'lng': 1.920474829892723}, 'southwest': {'lat': 47.82677852010728, 'lng': 1.917775170107278}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,4db5865f500e6a48f3c8875af1a64092885d933b,IKEA,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102772377596027499546/photos"">A Google User</a>'], 'width': 1920, 'photo_reference': 'CmRaAAAAr_kvMjYjY3rwY-_IdOTxJw_KCqRzbxQif_HMEUG_wCM0ADvpwQsjn8n8zEu8_jvBVEPlQe82N69CuqFo_DIniwbdfnk77WUtvdCd6laMPPDduryYURTBO4b--H-iUoh0EhBfKZYbwyV3bNXwesX1BmkNGhR0Zwt32LNbwisXXF1N6UqRVvklZA'}]",ChIJvV-2kbrm5EcRChNo7wLgD_U,"{'compound_code': 'RWH9+6M Ardon, France', 'global_code': '8FV3RWH9+6M'}",,4.1,ChIJvV-2kbrm5EcRChNo7wLgD_U,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']",3760
France,"Quartier Rochepinard, Rue Désiré Lecomte, 37000 Tours, France","{'location': {'lat': 47.37594, 'lng': 0.718081}, 'viewport': {'northeast': {'lat': 47.37695007989272, 'lng': 0.7196469798927222}, 'southwest': {'lat': 47.37425042010728, 'lng': 0.7169473201072777}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,c382135554a00726f4acf5191a33d4d3fd3691c4,IKEA,{'open_now': True},"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102474474527742157201/photos"">Tressilla safoula</a>'], 'width': 2322, 'photo_reference': 'CmRaAAAA9nYInXMCpUq_trMYHDE2rkuG3QwjtyOnBM95eugfYqSeQrwbh9US2d9Rq5XOhpEmCA26oxGDNlXh7-IAR63Th-h7jgMOLTplolxOynOEtMpmmdWtJh5dvMVDNFUio0IQEhDB0DysyFvZ6BeZQF2bZ8Y7GhR9vziOC4YgBpfQ49owwAZgmtvQzA'}]",ChIJVVVVVcnV_EcRuKeCHz2dmfE,"{'compound_code': '9PG9+96 Tours, France', 'global_code': '8FV29PG9+96'}",,4.1,ChIJVVVVVcnV_EcRuKeCHz2dmfE,"['home_goods_store', 'furniture_store', 'store', 'point_of_interest', 'establishment']",4618
Germany,"Grüssenweg 15, 4133 Pratteln, Switzerland","{'location': {'lat': 47.526398, 'lng': 7.6890331}, 'viewport': {'northeast': {'lat': 47.52768437989272, 'lng': 7.690403879892721}, 'southwest': {'lat': 47.52498472010728, 'lng': 7.687704220107277}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,80621824e35c77bf4ddd4c222d1b4ab3155990ef,Ikea Supply AG,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107981122801567539202/photos"">Robert Ilijason</a>'], 'width': 3120, 'photo_reference': 'CmRaAAAAB3l0EflTvvvGYuXuzPopllxREYHIQnrlujseHlCMd44-dkectxkDuBLQBeAkWYvjPTTz8hf5gZl1AWwet-cXRe_-RD8I_muEMqkKqdguzaqbELGkInR71i4ylNr_VH1zEhCSMrVlNV_7Cm4ImazYcdAlGhQ45pshD4aTWut-Odmqr7TApJ1zOw'}]",ChIJv3IdQUC2kUcRce40BedayDE,"{'compound_code': 'GMGQ+HJ Pratteln, Switzerland', 'global_code': '8FV9GMGQ+HJ'}",,4.9,ChIJv3IdQUC2kUcRce40BedayDE,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",10
Germany,"Messestraße 25, 18069 Rostock, Germany","{'location': {'lat': 54.1087761, 'lng': 12.051586}, 'viewport': {'northeast': {'lat': 54.10978392989272, 'lng': 12.05280137989272}, 'southwest': {'lat': 54.10708427010728, 'lng': 12.05010172010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,2890e2cf947c3ff5e27fc00510bda8e80bb545a8,IKEA,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111180301498156708669/photos"">Marcus Lorenz</a>'], 'width': 3264, 'photo_reference': 'CmRaAAAAQTAeQTsw77BTX3S21fk2caJzkGudmPtO9TjKvj16mjW0PRjX6W7EFhVxIXVb3AHGFddT0WJLmp1MpgrWTrHRnv-F0M5If5wE532kCO145zKOlukeuMzguq4VCuhht9QoEhC1UNf2C__3ZAt5gHCM_lO2GhQ8TP46pLQzFMXirAiXCxgDyl0WlQ'}]",ChIJf1Vt1LhWrEcRzbopK7YH-mg,"{'compound_code': '4352+GJ Rostock, Germany', 'global_code': '9F6J4352+GJ'}",,4.3,ChIJf1Vt1LhWrEcRzbopK7YH-mg,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",3636
Germany,"Dänischburger Landstraße 79-81, 23569 Lübeck, Germany","{'location': {'lat': 53.9127474, 'lng': 10.7359594}, 'viewport': {'northeast': {'lat': 53.91461167989272, 'lng': 10.73695822989272}, 'southwest': {'lat': 53.91191202010728, 'lng': 10.73425857010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,7a66238c03df7748bf3a2104908918f9276eb3db,IKEA,{'open_now': True},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105742592097255072754/photos"">A Google User</a>'], 'width': 2048, 'photo_reference': 'CmRaAAAA5YV7iGV38OqTOf59LIKbcNbD38bJ19HzujNaXYgtRa5hgDRyMkurRaVgAD5i6iookZlbWj0EiU_JpUFctS32MgcpO3Op_PwgajlxmSY-wFkR7hSshOh0fcnEliCrq1iyEhBTpoX-5ofZLRAqt0sszsX_GhRVSnxlbfu43VarPGUiyd5TnVi8jw'}]",ChIJXai2QgYLskcRXmE3K8lDgXE,"{'compound_code': 'WP7P+39 Lübeck, Germany', 'global_code': '9F5GWP7P+39'}",,4.3,ChIJXai2QgYLskcRXmE3K8lDgXE,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",2270
Germany,"Eisenacher Str. 50, 99094 Erfurt, Germany","{'location': {'lat': 50.9594762, 'lng': 10.9489849}, 'viewport': {'northeast': {'lat': 50.96050457989272, 'lng': 10.95046317989272}, 'southwest': {'lat': 50.95780492010727, 'lng': 10.94776352010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,a24b530356944a9a6fb77bf25e389bcc8a323304,IKEA,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113023796814125266247/photos"">A Google User</a>'], 'width': 2080, 'photo_reference': 'CmRaAAAAUz2icaQVcJA8hdXyD6VUhWmVsX6jApDYIRysRu2iv3gWnyHgbIDbdlWKhySenVKgYhSefN1S3ksmWUk7OUO4XuSIykVt1w1h4NC1iAKRzADhIG-BCiYr07CHL9zUNpu0EhDgbKtmrwk2PKUnZJDiFfShGhQMObDY2qH7HKt58zHvqsOI88-VKQ'}]",ChIJQ_GtNC1ypEcRFLP0EMLuG7I,"{'compound_code': 'XW5X+QH Erfurt, Germany', 'global_code': '9F2GXW5X+QH'}",,4.3,ChIJQ_GtNC1ypEcRFLP0EMLuG7I,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",4660
Germany,"Züricher Str. 7, 60437 Frankfurt am Main, Germany","{'location': {'lat': 50.1957507, 'lng': 8.657051599999999}, 'viewport': {'northeast': {'lat': 50.19759217989272, 'lng': 8.658284450000002}, 'southwest': {'lat': 50.19489252010728, 'lng': 8.65335305}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,70c4d7c84fd5a581552cd8c51a8750c477873526,IKEA,{'open_now': True},"[{'height': 5472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101375912780668275762/photos"">laoyao Y</a>'], 'width': 7296, 'photo_reference': 'CmRaAAAAWdH8oTQDhCs8qWhcpjplHFOWG5r-P6vXpNKTJTGFBQI90-FT-XCTxPzKRHu7TsLx-pHBNh5u9QvzmpBlnxmuWOjNyaYxK566HMzP19oYsnicztFE-uF29yEKYI0V4bxyEhAfuubHRCASaw8gGbpA8QtnGhQqtHM_D-f3KjDvXk_c0o0dvWx7-w'}]",ChIJzQJCiCYGvUcRAVtpEaSdEmk,"{'compound_code': '5MW4+8R Frankfurt, Germany', 'global_code': '9F2C5MW4+8R'}",,4.3,ChIJzQJCiCYGvUcRAVtpEaSdEmk,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5301
Germany,"Ebendorfer Chaussee 70, 39128 Magdeburg, Germany","{'location': {'lat': 52.1688462, 'lng': 11.6116403}, 'viewport': {'northeast': {'lat': 52.17017842989272, 'lng': 11.61332037989272}, 'southwest': {'lat': 52.16747877010728, 'lng': 11.61062072010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,e383385820f2fdba4da52d2e1c3415106ddb50fa,IKEA Möbel & Einrichtungshaus Magdeburg,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101396542975637005836/photos"">A Google User</a>'], 'width': 1920, 'photo_reference': 'CmRaAAAAE5heGpgbFq9vtoOfImTfON_BgsTqodN22lhFUOxIxg6LBneCsE4Zi9cBf88t4BEItWZqWaBAQLAZunRNZZP8kKPQ8j9wzlV1C6XGxXYhp6jNrX8cXBq_zCA3rvKB9zwPEhDrZ9ZOLXMmCLKlpT2uvEqJGhTAJTl-ZKenH1n0X0u0dzkPYojUww'}]",ChIJkVtNKwFfr0cREXdv8waiZfQ,"{'compound_code': '5J96+GM Magdeburg, Germany', 'global_code': '9F4H5J96+GM'}",,4.4,ChIJkVtNKwFfr0cREXdv8waiZfQ,"['furniture_store', 'home_goods_store', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']",3246
Germany,"Josef-Reiert-Straße 9, 69190 Walldorf, Germany","{'location': {'lat': 49.3059447, 'lng': 8.6294892}, 'viewport': {'northeast': {'lat': 49.30861775, 'lng': 8.631203479892722}, 'southwest': {'lat': 49.30334955, 'lng': 8.628503820107278}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,9be4c6cbdad744a7a5b0dcef8015a546e8aba0b0,IKEA,{'open_now': True},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118181392268964936455/photos"">corinna stevens</a>'], 'width': 5312, 'photo_reference': 'CmRaAAAAUJDADNSskOGyYmTZQuHNSH3cu_euMGw8iU57RY3V71W4eU0rkmGjMWOVuZLRFJoUMzTqt6BrOB4QInzuhNE-RRhjQ-uh6PENXZFckXDXf_k-d8fQsSch2PI7enzdMzq-EhCV0qPLbkGw3PLhDMJE-lTZGhR2Gd__R_2gG8SPt1LMrvJdeq6A0Q'}]",ChIJd7GlMLW-l0cR_nrzm6cDXTw,"{'compound_code': '8J4H+9Q Walldorf, Germany', 'global_code': '8FXC8J4H+9Q'}",,4.1,ChIJd7GlMLW-l0cR_nrzm6cDXTw,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5352
Germany,"Wallhausenstraße 60, 57072 Siegen, Germany","{'location': {'lat': 50.8627747, 'lng': 8.0022848}, 'viewport': {'northeast': {'lat': 50.86395817989272, 'lng': 8.004225179892721}, 'southwest': {'lat': 50.86125852010728, 'lng': 8.001525520107277}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,33ba750fc40c2a6a1e50bd35a92e9206c62ed406,IKEA,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102565282087566418844/photos"">pino citarella</a>'], 'width': 2340, 'photo_reference': 'CmRaAAAAZcPGDE2idVqjMaqFyK05l8kRXwf6M41YSnfA-GUV52C3-pR8J8gglWZjL_CwTwsXzsjls15-E7WS2TFEGd0WiwQeRY8e_MbGvUDW7EMWZ27tz-3hXd9CskoHCq3OuBEJEhDh1M902SvMpc1IEb5E_3NVGhSF6YCBGqh7Pyi_wucjowCwYutiuA'}]",ChIJvbDLflgcvEcRi6YEOa2jh0E,"{'compound_code': 'V272+4W Siegen, Germany', 'global_code': '9F2CV272+4W'}",,4.3,ChIJvbDLflgcvEcRi6YEOa2jh0E,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",3045
Germany,"Hans-Dietrich-Genscher-Str 1, 41564 Kaarst, Germany","{'location': {'lat': 51.21132129999999, 'lng': 6.6402739}, 'viewport': {'northeast': {'lat': 51.21241947989272, 'lng': 6.641274179892722}, 'southwest': {'lat': 51.20971982010727, 'lng': 6.638574520107278}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,554f7aa32936667a2b34f1b89ba2410efdceca34,IKEA,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110078830581458563914/photos"">Hermione G.</a>'], 'width': 2592, 'photo_reference': 'CmRaAAAAEOmGepdGRx6z653vjzpJ1YzdsxPSq8XbTCdzk63OXNm9nbttq1YuLXTDh81cUuMw3ZALGrlLvN0iRBQ85Q75oL69lLhBmnuB9Xxnw9AYpKYqQz2hbAIgGCRwuhEpY-o9EhDjuMLtLFQhizXXNMMkcJCpGhRUSMDioiSqjeH5tk6V3eoB465uxw'}]",ChIJkzEiw4izuEcRjqFKa30cSxM,"{'compound_code': '6J6R+G4 Kaarst, Germany', 'global_code': '9F386J6R+G4'}",,4.3,ChIJkzEiw4izuEcRjqFKa30cSxM,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",4926
Germany,"Hermann-Mitsch-Straße 61, 79108 Freiburg im Breisgau, Germany","{'location': {'lat': 48.0286059, 'lng': 7.832678}, 'viewport': {'northeast': {'lat': 48.02963057989272, 'lng': 7.835428849999997}, 'southwest': {'lat': 48.02693092010728, 'lng': 7.831761050000003}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,ba9d9af636ebb1b96d40d6e17fb3b09c8def2162,IKEA,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111607792127174287394/photos"">Martin Präg</a>'], 'width': 4032, 'photo_reference': 'CmRaAAAADK3NUS35SBtN2fq60YppvTHs7ZzBuN3hgNoZLGbL8gl9WjsqwSgMVIZ0KbKSqJo63ct_WlK6yr55lnRUSfYJqVbQgiRu6frAlzs9FfIbrJjegHSShFW2LvS1b6OWidcKEhBtFSNcyH81FjWMlFNUhr8yGhTmhSkP0iuDGn0wjUTHsDX5_svT7g'}]",ChIJGzWORpQbkUcRlDxn3oX7TzI,"{'compound_code': '2RHM+C3 Freiburg, Germany', 'global_code': '8FW92RHM+C3'}",,4.2,ChIJGzWORpQbkUcRlDxn3oX7TzI,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",4191
Germany,"Str. der Nationen 10, 30539 Hannover, Germany","{'location': {'lat': 52.3136157, 'lng': 9.8169158}, 'viewport': {'northeast': {'lat': 52.31561237989271, 'lng': 9.817926979892722}, 'southwest': {'lat': 52.31291272010727, 'lng': 9.815227320107278}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,3d42445393693fbfc31fdbab1e6d3c345da22947,IKEA Möbel & Einrichtungshaus Hannover Expo-Park,{'open_now': True},"[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112938897296348056544/photos"">Anand Chalasani</a>'], 'width': 3480, 'photo_reference': 'CmRaAAAA-Dm5Ko3THf8uTdlDaSvbxoBKk8N54qI1v4cDSTxGmG5T6boLoQenh-HzWBL-OReeJ_kXhbhPnlRyirZdMFHmHtqlYJtku1BWYNSnfez_D83WFIaYkk4Y0G-QC0bsnUT4EhAoLxQUzOJ-n6rj5E-oqHwwGhQ3oLfAFCAbEEcim5QU9UsDPrWONA'}]",ChIJMb7i4xQKsEcR1pmlFA9GTBw,"{'compound_code': '8R78+CQ Hanover, Germany', 'global_code': '9F4F8R78+CQ'}",,4.2,ChIJMb7i4xQKsEcR1pmlFA9GTBw,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5912
Germany,"Kamen Karree 1, 59174 Kamen, Germany","{'location': {'lat': 51.569663, 'lng': 7.6690096}, 'viewport': {'northeast': {'lat': 51.57174425000001, 'lng': 7.672216900000002}, 'southwest': {'lat': 51.56896925, 'lng': 7.667940499999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/shopping-71.png,e46f8b9570c07c0b5ab373d216342080044c0ab6,IKEA,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107611817708798783827/photos"">Esse Obi</a>'], 'width': 2268, 'photo_reference': 'CmRaAAAAcYPL2EzNjyy2r2u1_cNmReknDtMznH88gGrVf_ba7ebh5-qeloNiCfaeJbXUUS8j-Kzc9WISZzst3kVzbcnVqdsUjK1_xK76GT7Bfdk-KMzfn_tdkAblEGqNcbrcsjqpEhC7q50MxYZ9XKgbGeQVkXANGhSLyqxvnIKSTvBNJ79POJ2-VPxYeQ'}]",ChIJT_152oZWskcR0wt3aOOHZXw,"{'compound_code': 'HM99+VJ Kamen, Germany', 'global_code': '9F39HM99+VJ'}",,4.3,ChIJT_152oZWskcR0wt3aOOHZXw,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",5877
